month,day,week,airline,ori,dep_del,taxi,sch_elp,dist,sch_dep_m,act_dep_m,wh_off,sch_arr_m,wh_on,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
11,22,5,7,34,-4,9,303,2367,795,791,800,1218,1206,55,46,72,15,9,0,30.17,26,41
12,17,2,8,67,-3,27,115,447,380,377,404,495,484,48,40,74,0,0,0,30.23,47,28
1,22,3,0,36,-5,22,93,337,420,415,437,513,500,52,50,94,4,6,0,30.25,52,26
12,10,2,7,31,-12,15,303,1943,420,408,423,543,523,53,47,80,2,7,0,30.24,48,27
11,14,4,3,3,21,24,331,2139,1206,1227,1251,1357,1370,60,50,69,12,5,0,30.14,31,27
12,7,6,7,17,1,32,376,2442,1061,1062,1094,1257,1250,61,53,75,12,12,0,29.92,18,31
11,5,2,6,1,-1,13,75,250,360,359,372,435,426,51,49,92,0,0,0,30.06,24,23
11,22,5,7,23,-2,16,391,2565,600,598,614,811,801,61,50,67,4,6,0,30.14,42,28
1,29,3,7,23,-8,22,389,2565,840,832,854,1049,1033,56,48,75,15,15,0,30.18,22,26
11,1,5,6,64,2,12,109,462,611,613,625,720,714,62,40,44,6,5,0,30.14,31,41
11,27,3,0,19,8,29,242,1464,1140,1148,1177,1262,1262,44,37,76,11,5,0,29.55,22,46
11,24,7,7,9,-10,11,89,326,441,431,442,530,512,57,49,74,0,0,0,30.19,49,26
1,17,5,3,47,0,64,269,1589,945,945,1009,1094,1086,52,42,69,7,3,0,30.28,28,34
12,1,7,0,54,194,37,291,1846,720,914,951,891,1077,59,51,75,3,16,0,29.86,24,29
11,28,4,1,4,-10,11,241,1504,915,905,916,1036,1018,50,37,61,6,8,0,29.59,19,19
1,17,5,3,36,-5,9,86,337,918,913,922,1004,991,53,39,59,4,3,0,30.28,34,31
11,29,5,6,7,176,12,125,522,525,701,713,590,758,50,40,68,15,16,0,29.84,35,34
11,1,5,7,50,9,12,295,2338,765,774,786,1240,1241,62,31,31,15,6,0,30.09,29,39
11,6,3,7,8,3,23,400,2704,505,508,531,725,720,60,49,67,16,16,0,29.99,36,41
1,13,1,7,29,-5,14,375,2419,1125,1120,1134,1320,1307,51,46,83,9,8,0,30.14,18,40
12,15,7,3,72,-10,14,135,599,1359,1349,1363,1434,1416,47,41,80,9,3,0,30.27,21,19
1,6,1,8,18,6,10,175,967,1095,1101,1111,1210,1208,51,40,66,12,3,0,30.36,31,35
1,8,3,2,33,0,28,402,2586,415,415,443,637,629,56,46,69,16,12,0,30.15,40,17
1,1,3,6,9,-1,17,97,326,857,856,873,954,945,55,53,93,15,22,0,30.09,25,28
1,18,6,2,33,-7,44,414,2586,930,923,967,1164,1149,53,40,61,5,15,0,30.27,16,29
1,24,5,6,0,-10,14,167,896,929,919,933,1036,1018,58,52,81,15,14,0,30.12,36,31
11,18,1,6,26,-5,31,155,733,370,365,396,525,512,61,53,75,0,0,0,29.97,49,32
12,8,7,7,36,-9,14,87,337,1110,1101,1115,1197,1180,54,51,90,16,16,0,30.06,27,35
1,21,2,8,67,-2,9,100,447,850,848,857,950,940,56,50,80,11,10,0,30.09,22,28
12,2,1,3,36,159,12,98,337,629,788,800,727,878,56,52,87,1,10,0,30.02,32,35
12,31,2,6,62,123,12,105,421,375,498,510,480,595,52,44,74,4,5,0,30.17,34,50
12,18,3,6,68,-6,14,256,1482,435,429,443,571,557,52,49,89,3,13,0,30.02,33,45
11,16,6,0,36,78,90,97,337,495,573,663,592,662,56,53,90,0,0,0,30.14,35,41
11,2,6,6,64,-12,8,111,462,620,608,616,731,711,65,39,39,6,3,0,30.09,33,46
12,19,4,6,42,-9,11,92,329,345,336,347,437,420,52,48,86,10,5,0,30.18,28,23
11,3,7,6,79,-13,12,154,751,1099,1086,1098,1193,1172,62,39,43,16,15,0,29.93,30,36
11,24,7,6,74,-7,14,93,372,790,783,797,883,868,67,40,37,15,9,0,30.09,30,33
12,15,7,7,18,-4,15,165,967,680,676,691,785,773,56,41,57,15,16,0,30.22,32,39
1,29,3,7,67,-12,12,100,447,480,468,480,580,560,54,47,77,0,0,0,30.27,37,48
11,2,6,7,9,-8,16,89,326,439,431,447,528,512,60,44,55,6,3,0,30.15,46,28
11,26,2,7,78,60,14,355,2393,1130,1190,1204,1305,1357,54,43,66,15,21,0,29.55,33,28
11,19,2,1,35,-11,23,100,414,430,419,442,530,511,59,51,75,15,31,40,29.8,48,29
1,28,2,6,2,-3,21,180,848,470,467,488,590,579,57,50,77,3,8,0,30.35,37,49
12,28,6,6,64,-2,8,117,462,620,618,626,737,727,53,43,69,6,3,0,30.12,36,33
12,10,2,0,54,-5,19,287,1846,635,630,649,802,789,58,48,70,6,5,0,30.19,41,24
11,20,3,6,19,5,19,255,1464,1175,1180,1199,1310,1307,56,35,45,15,9,0,29.6,22,46
12,24,2,6,57,133,28,110,550,715,848,876,825,950,53,40,61,15,7,0,29.89,21,27
12,27,5,7,18,7,13,170,967,1354,1361,1374,24,23,47,43,86,0,0,0,30.1,11,9
1,3,5,8,67,-7,14,100,447,615,608,622,715,700,55,47,74,5,6,0,30.21,36,39
12,6,5,6,1,-1,8,75,250,698,697,705,773,764,65,48,54,10,20,0,29.93,36,42
1,14,2,0,54,-6,10,292,1846,885,879,889,1057,1043,53,41,64,15,12,0,30.2,23,23
1,20,1,0,13,-6,12,352,2296,445,439,451,617,603,52,44,74,2,5,0,30.04,42,15
12,1,7,7,36,39,13,87,337,840,879,892,927,958,55,52,89,3,17,0,29.84,22,34
1,7,2,0,19,2,23,245,1464,552,554,577,677,671,53,44,71,5,7,0,30.18,30,43
11,27,3,0,13,-4,35,348,2296,681,677,712,849,837,50,37,61,15,12,0,29.51,40,27
12,16,1,3,36,-6,12,96,337,420,414,426,516,502,49,40,71,10,7,0,30.34,49,30
11,11,1,8,35,195,12,90,414,1220,1415,1427,1310,57,55,50,83,15,8,0,30.04,9,8
1,24,5,1,35,-12,15,105,414,925,913,928,1030,1010,58,52,81,15,14,0,30.12,36,31
11,9,6,6,19,55,14,255,1464,1175,1230,1244,1310,1357,52,48,86,16,13,0,30.09,22,21
1,24,5,7,50,-5,16,285,2338,840,835,851,1245,1232,57,53,87,15,10,0,30.14,29,42
12,21,6,0,58,16,23,394,2521,510,526,549,724,732,62,42,48,0,0,0,29.93,36,34
1,20,1,1,71,-5,18,138,679,540,535,553,678,665,50,43,77,1,6,0,30.04,33,44
1,9,4,7,4,0,13,240,1504,900,900,913,1020,1012,54,43,66,5,9,0,30.12,36,31
1,2,4,3,72,-4,24,137,599,500,496,520,577,565,52,49,89,0,0,0,30.16,33,52
1,27,1,6,53,106,14,99,363,445,551,565,544,642,56,50,80,2,5,0,30.42,42,17
1,13,1,6,63,-13,12,71,199,1088,1075,1087,1159,1138,54,44,69,11,5,0,30.17,25,34
1,29,3,7,23,14,22,388,2565,1080,1094,1116,1288,1294,54,47,77,15,15,0,30.2,18,39
12,6,5,3,3,145,42,334,2139,1204,1349,1391,1358,55,58,53,84,13,9,0,29.94,7,7
12,24,2,6,7,-6,9,122,522,998,992,1001,1060,1046,53,39,59,17,5,0,29.9,13,22
11,17,7,1,36,7,26,92,337,510,517,543,602,601,63,53,70,6,3,0,30.1,45,22
1,26,7,7,38,-5,7,308,2447,1339,1334,1341,327,314,56,53,90,12,3,0,30.12,2,3
1,14,2,6,24,-11,17,74,158,625,614,631,699,680,53,40,61,15,9,0,30.25,31,43
12,16,1,6,24,-5,8,65,158,1075,1070,1078,1140,1127,55,35,47,5,15,0,30.27,23,37
12,22,7,7,36,62,51,96,337,1155,1217,1268,1251,1305,49,44,83,8,6,0,29.88,22,43
1,24,5,6,68,-6,10,263,1482,435,429,439,578,564,54,49,83,3,6,0,30.19,39,49
1,31,5,6,19,-2,21,262,1464,443,441,462,585,575,52,51,97,4,5,0,30.33,39,52
11,24,7,6,0,-2,25,175,896,360,358,383,475,465,50,46,86,0,0,0,30.18,27,25
1,23,4,8,41,74,11,300,1855,550,624,635,730,796,57,49,74,0,0,0,30.15,32,30
1,26,7,3,3,5,20,330,2139,587,592,612,737,734,60,51,72,15,16,0,30.26,37,33
1,13,1,7,67,-8,26,105,447,375,367,393,480,464,47,43,86,13,3,0,30.19,27,26
12,19,4,7,71,57,21,133,679,1160,1217,1238,1293,1342,56,49,77,9,5,0,30.23,34,26
1,27,1,6,66,251,17,86,192,385,636,653,471,714,60,52,75,15,9,0,30.4,34,44
1,25,6,2,33,-7,23,410,2586,1229,1222,1245,19,4,55,53,93,3,6,0,30.11,6,7
1,20,1,4,3,10,16,343,2139,537,547,563,700,702,50,43,77,1,6,0,30.04,33,44
11,22,5,0,19,-4,38,246,1464,551,547,585,677,665,60,49,67,4,5,0,30.16,35,43
12,30,1,6,69,5,19,82,262,831,836,855,913,910,56,47,72,15,13,0,30.09,29,28
11,13,3,7,35,12,12,98,414,1082,1094,1106,1180,1184,55,49,80,8,5,0,29.97,27,34
11,21,4,2,8,-6,20,406,2704,400,394,414,626,612,59,43,55,5,5,0,29.87,43,27
1,10,5,3,71,-5,20,139,679,1020,1015,1035,1159,1146,51,43,74,15,10,0,30.29,23,30
1,3,5,6,32,-6,12,165,737,894,888,900,999,985,55,48,77,4,6,0,30.19,36,27
1,22,3,0,43,4,19,393,2585,1099,1103,1122,1312,1308,55,46,72,7,3,0,30.24,18,39
12,8,7,0,36,-4,15,94,337,420,416,431,514,502,56,51,84,15,6,0,30.0,52,24
12,23,1,6,74,94,20,95,372,680,774,794,775,861,55,42,62,15,10,0,29.84,28,34
1,1,3,0,19,8,22,244,1464,1124,1132,1154,1248,1248,55,51,86,15,25,0,30.1,28,38
1,1,3,7,23,-3,11,388,2565,360,357,368,568,557,55,51,86,16,15,24,30.18,36,45
1,27,1,7,31,-5,31,308,1943,375,370,401,503,490,54,49,83,2,3,0,30.39,52,31
11,15,5,7,50,-6,11,295,2338,840,834,845,1255,1241,56,53,90,15,14,0,30.14,24,41
12,21,6,7,54,-4,15,285,1846,841,837,852,1006,994,59,45,60,1,5,0,29.87,36,29
1,7,2,7,29,-1,42,370,2419,960,959,1001,1150,1141,52,45,77,17,8,0,30.12,19,31
12,27,5,0,33,-5,22,416,2586,1029,1024,1046,1265,1252,52,47,83,15,8,0,30.06,29,43
11,10,7,7,14,-9,12,337,2120,433,424,436,590,573,54,49,83,11,3,0,30.09,39,52
12,18,3,1,57,116,13,112,550,810,926,939,922,1030,55,50,83,9,6,0,30.0,21,26
1,26,7,7,71,-2,21,142,679,574,572,593,716,706,59,51,75,15,13,0,30.26,30,40
12,14,6,1,57,-6,19,112,550,360,354,373,472,458,53,45,74,15,17,22,30.07,27,21
11,20,3,6,69,-7,9,77,262,443,436,445,520,505,60,44,55,15,13,0,29.56,49,30
12,21,6,7,28,72,22,295,2398,1320,1392,1414,295,359,50,47,89,10,3,0,30.0,11,2
11,27,3,6,16,-6,31,254,1476,895,889,920,1029,1015,47,37,68,12,8,0,29.51,38,29
11,14,4,5,28,7,16,310,2398,1325,1332,1348,315,314,53,49,86,0,0,0,30.02,6,4
1,2,4,1,57,-12,16,112,550,615,603,619,727,707,55,48,77,2,3,0,30.13,36,36
1,31,5,8,35,-3,12,100,414,375,372,384,475,464,50,48,93,0,0,0,30.3,27,26
1,27,1,7,23,1,22,370,2565,870,871,893,1060,1053,55,49,80,15,14,0,30.37,21,27
1,22,3,6,81,-6,54,275,1550,440,434,488,595,581,53,50,89,5,7,0,30.27,37,48
11,25,1,6,0,43,10,156,896,924,967,977,1020,1055,55,42,62,15,20,28,30.04,21,25
1,14,2,0,36,-4,11,90,337,1083,1079,1090,1173,1161,51,40,66,15,7,0,30.2,20,28
12,27,5,6,75,25,18,307,1735,363,388,406,550,567,50,43,77,6,3,0,30.1,34,49
1,19,7,7,8,-8,31,413,2704,495,487,518,728,712,53,37,55,10,8,0,30.13,29,35
1,26,7,3,33,-3,21,414,2586,509,506,527,743,732,60,51,72,15,16,0,30.26,37,33
12,28,6,6,16,1,48,254,1476,895,896,944,1029,1022,52,46,80,16,13,0,30.11,17,28
1,7,2,0,59,0,20,135,651,683,683,703,758,750,53,44,71,4,5,0,30.15,38,37
1,19,7,6,7,-6,5,122,522,758,752,757,820,806,53,40,61,10,7,0,30.08,33,28
1,6,1,1,36,-10,23,93,337,390,380,403,483,465,45,40,82,12,5,0,30.49,26,23
11,8,5,8,16,-3,11,235,1476,1290,1287,1298,1405,1394,52,48,86,16,12,0,30.17,29,22
11,4,1,7,50,28,15,294,2338,1326,1354,1369,300,320,50,48,93,15,7,0,29.96,7,4
11,14,4,6,74,-5,20,93,372,955,950,970,1048,1035,59,52,78,17,9,0,30.08,24,22
12,1,7,1,57,153,28,114,550,1265,1418,6,1379,84,55,50,83,1,9,0,29.93,1,9
11,15,5,0,36,16,22,90,337,1127,1143,1165,1217,1225,56,53,90,15,14,0,30.14,24,41
1,21,2,7,71,47,29,134,679,809,856,885,943,982,56,51,84,11,12,0,30.09,33,29
12,23,1,7,36,153,26,101,337,600,753,779,701,846,55,42,62,15,10,0,29.84,28,34
1,29,3,1,34,-7,14,306,2367,660,653,667,1086,1071,56,48,75,15,15,0,30.18,22,26
1,17,5,8,59,-3,10,135,651,495,492,502,570,559,48,40,74,1,7,0,30.31,38,50
12,28,6,7,34,-7,8,304,2367,805,798,806,1229,1214,54,48,80,15,14,0,30.13,31,40
1,24,5,3,72,2,12,138,599,676,678,690,754,748,59,51,75,5,6,0,30.14,38,36
11,19,2,2,33,-6,15,397,2586,562,556,571,779,765,61,50,67,15,25,33,29.74,35,38
1,2,4,6,62,10,10,107,421,621,631,641,728,730,55,47,74,2,3,0,30.11,39,39
11,7,4,7,8,-9,16,400,2704,505,496,512,725,708,56,50,80,2,6,0,30.11,35,39
12,27,5,7,60,5,9,345,2254,430,435,444,595,592,50,43,77,6,3,0,30.1,34,49
12,20,5,0,58,-7,21,386,2521,960,953,974,1166,1151,55,48,77,8,5,0,30.13,25,37
12,4,3,6,4,-2,13,249,1504,866,864,877,995,985,55,50,83,12,3,0,29.83,39,29
1,28,2,7,18,-6,14,174,967,886,880,894,1000,986,56,48,75,15,10,0,30.27,33,29
12,14,6,2,8,13,15,414,2704,1085,1098,1113,1319,1324,50,44,80,8,12,0,30.05,20,19
12,19,4,3,36,13,12,96,337,420,433,445,516,521,53,49,86,11,6,0,30.21,51,37
1,6,1,1,35,16,20,100,414,700,716,736,800,808,57,44,62,0,0,0,30.41,37,27
1,30,4,1,57,-6,9,113,550,1210,1204,1213,1323,1309,55,50,83,16,8,0,30.26,18,42
11,11,1,6,74,5,10,93,372,955,960,970,1048,1045,67,44,44,15,14,0,30.0,24,23
1,27,1,8,53,50,7,90,363,620,670,677,710,752,58,50,75,15,10,0,30.39,39,35
11,15,5,6,1,64,15,76,250,480,544,559,556,612,62,52,70,6,3,0,30.22,45,23
1,9,4,0,13,4,20,352,2296,1085,1089,1109,1257,1253,48,41,77,10,3,0,30.16,32,39
12,10,2,7,67,21,13,96,447,786,807,820,882,895,58,49,72,6,5,0,30.18,29,31
11,14,4,7,54,-5,23,280,1846,948,943,966,1108,1095,59,51,75,13,8,0,30.1,22,39
11,22,5,6,64,-7,19,111,462,360,353,372,471,456,53,48,83,11,6,0,30.16,26,26
1,27,1,7,30,-4,28,274,1635,585,581,609,739,727,58,50,75,15,10,0,30.39,39,35
12,20,5,6,62,-9,8,105,421,375,366,374,480,463,50,49,96,0,0,0,30.23,30,25
1,3,5,7,29,-8,13,371,2419,390,382,395,581,565,53,46,77,0,0,0,30.24,34,50
12,1,7,1,36,18,25,92,337,810,828,853,902,912,56,51,84,3,21,26,29.85,22,34
12,4,3,6,79,-7,20,154,751,360,353,373,454,439,55,50,83,5,12,0,29.82,24,24
12,23,1,7,18,-1,19,170,967,1035,1034,1053,1145,1136,50,42,74,13,9,0,29.85,28,38
12,12,4,6,7,29,25,122,522,530,559,584,592,613,58,55,90,0,0,0,30.3,43,27
1,3,5,1,54,18,18,300,1846,450,468,486,630,640,53,46,77,4,3,0,30.23,41,25
1,30,4,7,43,-8,14,400,2585,1090,1082,1096,1310,1294,55,50,83,16,8,0,30.26,18,42
12,12,4,7,23,0,46,370,2565,900,900,946,1090,1082,59,56,90,1,5,0,30.27,23,37
1,9,4,3,71,36,34,142,679,444,480,514,586,614,55,47,74,4,14,0,30.03,44,20
12,25,3,1,23,-12,25,402,2565,1150,1138,1163,1372,1352,51,42,71,5,28,0,29.76,31,25
12,6,5,7,36,-6,14,87,337,1365,1359,1373,12,1438,57,51,81,0,0,0,30.02,22,20
11,30,6,0,58,5,16,381,2521,485,490,506,686,683,49,43,80,10,16,0,29.97,35,42
1,25,6,6,49,-6,16,152,791,1021,1015,1031,1113,1099,62,54,75,17,10,0,30.07,14,29
12,2,1,6,63,75,15,73,199,365,440,455,438,505,55,51,86,10,9,0,30.01,50,31
11,13,3,6,64,-3,15,111,462,810,807,822,921,910,56,50,80,16,15,0,29.95,24,31
12,23,1,3,3,157,26,332,2139,1078,1235,1261,1230,1379,50,43,77,15,10,0,29.87,33,27
1,4,6,7,18,15,14,170,967,1220,1235,1249,1330,1337,53,46,77,15,16,0,30.43,33,22
11,27,3,1,67,-5,31,99,447,1040,1035,1066,1139,1126,47,37,68,9,6,0,29.51,21,36
12,9,1,6,66,-2,15,82,192,385,383,398,467,457,50,49,96,10,5,0,30.17,25,21
11,1,5,1,71,2,14,135,679,760,762,776,895,889,67,29,24,1,3,0,30.09,32,26
12,24,2,6,7,-10,26,121,522,689,679,705,750,732,53,39,59,15,12,0,29.9,34,36
11,15,5,0,19,-4,17,239,1464,1351,1347,1364,30,18,56,52,87,10,3,0,30.14,9,8
11,15,5,6,16,-15,23,254,1476,1095,1080,1103,1229,1206,56,53,90,15,14,0,30.14,24,41
11,30,6,8,41,152,10,290,1855,1250,1402,1412,1420,124,56,47,72,10,20,0,29.81,2,1
1,19,7,8,59,3,13,140,651,585,588,601,665,660,53,37,55,10,8,0,30.13,29,35
11,1,5,7,30,-11,20,259,1635,1005,994,1014,1144,1125,64,33,31,15,12,0,30.08,26,29
12,6,5,6,73,-1,19,59,86,950,949,968,1009,1000,62,50,65,10,17,0,29.92,42,29
1,8,3,3,8,0,56,427,2704,460,460,516,707,699,56,46,69,16,12,0,30.13,33,43
11,5,2,1,57,0,8,114,550,615,615,623,729,721,63,53,70,4,5,0,30.01,34,39
1,13,1,2,25,-6,12,392,2584,1155,1149,1161,1367,1353,50,47,89,9,9,0,30.13,26,21
12,29,7,7,40,2,11,365,2446,1121,1123,1134,1306,1300,52,49,89,2,12,0,29.99,22,43
11,4,1,6,39,-6,12,260,1499,375,369,381,515,501,60,50,69,0,0,0,30.01,49,30
11,28,4,3,36,25,17,92,337,495,520,537,587,604,47,40,77,6,14,0,29.61,40,25
1,21,2,7,67,-8,23,105,447,375,367,390,480,464,53,45,74,10,9,0,30.1,27,23
11,16,6,1,71,-4,19,137,679,1055,1051,1070,1192,1180,58,51,78,16,7,0,30.08,22,33
1,23,4,0,33,-11,20,411,2586,975,964,984,1206,1187,55,49,80,4,3,0,30.11,21,31
12,13,5,3,3,-4,27,329,2139,854,850,877,1003,991,58,53,84,15,7,0,30.11,41,30
11,17,7,2,25,0,15,389,2584,1160,1160,1175,1369,1361,61,46,58,0,0,0,29.99,33,26
11,7,4,7,31,-2,13,303,1943,375,373,386,498,488,51,48,89,7,5,0,30.12,48,31
11,23,6,7,35,-2,16,98,414,813,811,827,911,901,67,40,37,15,10,0,30.14,21,28
12,13,5,1,36,-11,34,93,337,810,799,833,903,884,60,52,75,10,13,0,30.08,30,32
11,19,2,6,74,-1,8,96,372,1214,1213,1221,1310,1301,54,47,77,15,15,0,29.59,19,41
1,30,4,7,29,-1,17,376,2419,495,494,511,691,682,58,53,84,0,0,0,30.25,34,42
1,25,6,7,57,-11,12,108,550,1064,1053,1065,1172,1153,62,54,75,17,9,0,30.09,19,30
1,2,4,7,36,2,29,101,337,600,602,631,701,695,55,48,77,2,3,0,30.13,36,36
1,6,1,6,72,-2,13,139,599,1020,1018,1031,1099,1089,54,41,62,15,9,0,30.38,26,33
11,21,4,6,72,-8,11,137,599,865,857,868,942,926,62,49,62,0,0,0,29.88,28,35
12,15,7,6,76,-9,10,48,66,382,373,383,430,413,47,38,71,15,8,0,30.15,24,8
12,22,7,2,8,122,17,423,2704,960,1082,1099,1203,1317,50,43,77,16,7,0,29.88,22,43
12,22,7,6,66,118,20,87,192,584,702,722,671,781,56,45,67,15,17,25,29.77,40,25
12,13,5,7,30,49,19,260,1635,1205,1254,1273,1345,1386,57,54,89,16,13,0,30.08,22,20
11,1,5,7,29,-5,13,358,2419,995,990,1003,1173,1160,61,29,30,16,9,0,30.09,26,40
12,23,1,7,54,0,21,282,1846,600,600,621,762,754,54,42,64,0,0,0,29.86,38,40
11,10,7,7,36,-8,22,102,337,735,727,749,837,821,61,52,72,5,3,0,29.99,38,29
1,13,1,7,17,-13,22,384,2442,1042,1029,1051,1246,1225,54,45,72,9,8,0,30.15,30,40
1,28,2,7,67,16,19,100,447,605,621,640,705,713,59,52,78,12,13,0,30.33,31,43
11,14,4,7,28,-3,20,295,2398,835,832,852,1250,1239,60,49,67,17,10,0,30.12,26,40
1,26,7,0,19,0,16,240,1464,1139,1139,1155,1259,1251,54,46,75,15,22,0,30.28,30,43
11,15,5,1,71,23,31,137,679,1175,1198,1229,1312,1327,55,53,93,15,13,0,30.15,32,26
12,13,5,8,18,19,15,170,967,790,809,824,900,911,58,53,84,4,6,0,30.11,24,34
11,23,6,7,35,32,17,98,414,1082,1114,1131,1180,1204,59,44,58,16,3,0,30.16,20,35
12,25,3,3,3,-2,10,331,2139,999,997,1007,1150,1140,54,43,66,5,24,0,29.7,24,37
1,3,5,7,29,-4,15,370,2419,1325,1321,1336,75,63,50,43,77,0,0,0,30.15,0,6
1,17,5,6,16,-1,19,260,1476,1095,1094,1113,1235,1226,50,42,74,2,14,0,30.29,31,42
11,3,7,7,12,-5,17,335,2161,433,428,445,588,575,61,48,62,2,3,0,30.02,39,56
11,10,7,7,50,-12,14,294,2338,1326,1314,1328,300,280,50,46,86,11,6,0,30.07,0,1
1,12,7,6,63,-16,6,69,199,615,599,605,684,660,54,41,62,16,15,0,30.22,31,41
1,17,5,7,4,9,14,240,1504,710,719,733,830,831,53,43,69,6,6,0,30.28,33,31
12,21,6,1,33,-7,30,407,2586,690,683,713,917,902,61,39,44,0,0,0,29.89,22,26
11,28,4,7,54,-5,15,290,1846,785,780,795,955,942,50,37,61,4,8,0,29.58,15,27
12,5,4,1,33,45,53,410,2586,995,1040,1093,1225,1262,55,52,89,0,0,0,30.03,17,43
1,28,2,1,23,-16,20,405,2565,920,904,924,1145,1121,55,48,77,15,9,0,30.27,23,33
1,1,3,7,22,-6,12,104,451,360,354,366,464,450,53,51,93,15,8,0,30.13,26,20
1,21,2,6,62,-2,34,100,421,960,958,992,1060,1050,56,51,84,11,14,0,30.1,23,23
1,6,1,7,38,-3,12,307,2447,863,860,872,1290,1279,51,39,63,0,0,0,30.36,17,47
11,21,4,8,53,-5,6,85,363,565,560,566,650,637,59,43,55,5,5,0,29.87,43,27
1,3,5,7,35,3,16,100,414,360,363,379,460,455,47,43,86,11,3,0,30.18,32,23
1,9,4,1,17,-9,20,380,2442,1030,1021,1041,1230,1213,48,41,77,10,3,0,30.16,32,39
12,23,1,1,8,2,19,419,2704,490,492,511,729,723,54,42,64,0,0,0,29.86,38,40
11,15,5,6,73,-1,16,59,86,950,949,965,1009,1000,59,53,81,15,20,0,30.14,40,28
1,23,4,7,6,-2,12,312,1969,1080,1078,1090,1272,1262,53,49,86,0,0,0,30.13,18,41
12,5,4,7,35,0,14,98,414,1110,1110,1124,1208,1200,57,52,83,6,5,0,30.02,26,36
11,25,1,6,1,-2,12,75,250,360,358,370,435,425,54,44,69,16,10,0,30.1,24,26
12,13,5,3,33,2,24,416,2586,580,582,606,816,810,59,53,81,10,10,0,30.11,45,27
11,6,3,3,36,-2,21,95,337,510,508,529,605,595,55,48,77,14,5,0,30.05,38,49
11,20,3,7,30,5,17,256,1635,449,454,471,585,582,65,37,36,4,23,28,29.55,38,49
11,16,6,6,64,103,12,111,462,810,913,925,921,1016,56,50,80,16,15,0,30.06,36,23
11,7,4,3,36,-1,12,85,337,907,906,918,992,983,56,48,75,16,18,0,30.09,39,29
11,9,6,1,36,78,35,92,337,570,648,683,662,732,56,50,80,5,5,0,30.1,34,36
12,17,2,7,28,-1,15,296,2398,1320,1319,1334,296,287,45,37,74,12,3,0,30.23,0,1
12,29,7,1,50,0,9,302,2338,800,800,809,1222,1214,52,49,89,1,6,0,29.97,30,42
1,7,2,1,57,47,15,112,550,660,707,722,772,811,56,44,64,16,14,0,30.12,32,26
12,14,6,7,36,17,14,87,337,1260,1277,1291,1347,1356,50,44,80,8,12,0,30.05,20,19
12,14,6,6,74,4,9,95,372,1100,1104,1113,1195,1191,54,46,75,15,16,23,30.02,22,35
12,4,3,3,47,16,14,265,1589,924,940,954,1069,1077,56,51,84,0,0,0,29.87,22,24
1,22,3,6,9,-8,15,97,326,1068,1060,1075,1165,1149,55,46,72,15,7,0,30.23,19,30
11,22,5,7,18,-1,11,163,967,1035,1034,1045,1138,1129,56,47,72,15,10,0,30.16,23,37
12,19,4,7,18,4,47,166,967,975,979,1026,1081,1077,56,50,80,4,3,0,30.22,22,28
12,31,2,7,23,-6,14,401,2565,1140,1134,1148,1361,1347,54,49,83,16,10,0,30.15,24,23
11,18,1,3,71,16,19,132,679,789,805,824,921,929,66,56,70,14,5,0,29.83,27,34
1,11,6,1,71,-1,18,138,679,390,389,407,528,519,52,46,80,16,6,0,30.29,50,28
11,12,2,6,1,-6,5,75,250,678,672,677,753,739,67,53,61,4,3,0,30.03,34,38
11,15,5,3,47,22,26,269,1589,545,567,593,694,708,64,52,65,2,5,0,30.19,33,41
11,6,3,7,30,49,16,259,1635,1005,1054,1070,1144,1185,54,48,80,16,10,0,29.99,27,35
11,7,4,7,54,0,19,280,1846,500,500,519,660,652,58,50,75,5,6,0,30.11,45,23
11,19,2,0,58,-4,31,381,2521,490,486,517,691,679,61,50,67,15,28,0,29.76,34,40
12,23,1,1,33,-10,24,410,2586,995,985,1009,1225,1207,50,43,77,17,10,0,29.86,28,41
11,24,7,7,67,-4,11,96,447,1130,1126,1137,1226,1214,55,45,69,16,12,0,30.07,23,42
11,16,6,3,33,-5,25,412,2586,1199,1194,1219,1431,1418,53,49,86,15,9,0,30.1,23,14
11,21,4,8,35,1,12,95,414,1115,1116,1128,1210,1203,56,46,69,13,6,0,29.98,26,39
12,11,3,1,67,-14,27,100,447,710,696,723,810,788,55,52,89,4,5,0,30.17,43,27
1,17,5,7,78,-2,8,364,2393,1108,1106,1114,1292,1282,50,41,71,2,12,0,30.3,18,41
12,8,7,7,36,0,15,87,337,1020,1020,1035,1107,1099,53,50,89,15,15,0,30.04,25,36
1,6,1,7,59,-5,11,124,651,335,330,341,399,386,44,40,85,0,0,0,30.5,30,9
1,4,6,6,1,65,11,76,250,1023,1088,1099,1099,1156,53,46,77,15,9,0,30.39,23,39
11,15,5,7,29,-5,24,348,2419,495,490,514,663,650,61,52,72,2,5,0,30.2,45,23
12,2,1,7,35,16,40,98,414,710,726,766,808,816,58,52,81,1,13,0,30.01,40,26
1,25,6,3,36,-6,10,83,337,915,909,919,998,984,61,54,78,16,8,0,30.07,35,29
12,30,1,7,78,2,12,360,2393,1106,1108,1120,1286,1280,50,45,83,15,5,0,30.11,20,44
11,25,1,6,62,-2,13,99,421,659,657,670,758,748,62,37,39,16,22,0,30.06,37,39
11,25,1,0,58,-8,17,381,2521,485,477,494,686,670,63,33,33,4,14,0,30.08,36,41
